,X,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GINI,logGNI,avg_t,GINI_T_1,income_t_1,hc_t_1,workers_t_1
2911,2910,CRI,Costa Rica,Costa Rican Colon,1990,24934.066,26685.379,3.119433,1.0848573,2363.53946236309,2.2500193,23661.396,27161.566,24649.965,25622.744,50398.02,0.0012619226,0.7254588,0.75957066,28255.945,28025.355,31124.78,68949.734,0.27907333,0.85326695,0.9025965,0.57547796,0.14858057,0.04909626,91.5792916666667,0.2756597,0.29454792,0.28336528,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.76596904,0.13660404,0.15748385,0.11972727,-0.19173427,0.011950106,0.2782048,0.42223346,0.263281,0.4744986,0.4645437,0.2776308,1.0644543,43.2,9.15887371898395,NA,NA,NA,NA,1.0848573
2912,2911,CRI,Costa Rica,Costa Rican Colon,1991,25668.793,27175.139,3.202085,1.1060933,2278.25879417218,2.2705388,23448.48,26533.555,25355.762,26289.379,52283.445,0.0012732022,0.7399391,0.74412555,28895.188,27757.906,30088.58,70778.65,0.28747252,0.86577326,0.8657502,0.57547796,0.14352192,0.049698457,122.432416666667,0.26289946,0.28273094,0.2726903,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.73911464,0.11735057,0.15282278,0.124372326,-0.17187859,0.0382183,0.26906952,0.4334626,0.23305838,0.49777785,0.49452463,0.27020374,1.0084511,45,9.17494603437394,319.625,0.432,9.158874,0.56250475,1.1060933
2913,2912,CRI,Costa Rica,Costa Rican Colon,1992,28308.387,30036.975,3.28652,1.1573701,2364.5489356983,2.2912455,25503.463,29534.797,27980.29,28763.844,55269.906,0.0013301537,0.7275662,0.7424349,31552.553,30157.633,33741.78,74078.125,0.30461475,0.8750817,0.89865786,0.57547796,0.15470174,0.050136123,134.506333333333,0.2838909,0.30480713,0.29650387,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.7406154,0.14015284,0.14603464,0.13317987,-0.21645,0.056467246,0.29176122,0.43712956,0.24397653,0.47868016,0.4479846,0.28896824,1.0986975,43.9,9.23919484371095,1098.87,0.45,9.174946,0.56763475,1.1573701
2914,2913,CRI,Costa Rica,Costa Rican Colon,1993,30609.607,32134.133,3.372298,1.1955327,2352.41834040734,2.312141,27730.91,32439.977,30229.402,30744.344,59021.28,0.0013904724,0.7415968,0.7719606,33788.848,32800.754,37090.85,78059.7,0.32495695,0.89284813,0.941203,0.57547796,0.15770456,0.051005673,142.171666666667,0.29593205,0.31549746,0.31021312,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.7592268,0.15316854,0.14275737,0.13198829,-0.21854566,0.031404708,0.2997038,0.43071488,0.27587274,0.47850418,0.43736368,0.29887882,1.100434,44.4,9.28339098939879,1383.2275,0.439,9.239195,0.5728115,1.1955327
2915,2914,CRI,Costa Rica,Costa Rican Colon,1994,32438.764,33639.016,3.458834,1.2355871,2376.10670932388,2.3332272,29150.05,33944.695,31944.844,32417.604,63044.824,0.0014496167,0.7304622,0.7541729,35305.04,34339.207,38757.035,81944.734,0.3434923,0.88430977,0.93224597,0.57547796,0.15825115,0.05155043,157.066666666667,0.3051578,0.3265823,0.32181966,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.7591644,0.1479025,0.14003994,0.14388569,-0.2054446,0.014452074,0.30528012,0.45683715,0.30449486,0.47603625,0.4541016,0.30517656,1.0694022,45.1,9.31481190720798,1409.82,0.444,9.283391,0.57803525,1.2355871
2916,2915,CRI,Costa Rica,Costa Rican Colon,1995,34188.137,34974.812,3.545534,1.266128,2350.71300978423,2.3545053,29950.363,34921.418,33728.824,33771.133,67127.945,0.0014855956,0.7334931,0.7492801,36760.137,34952.332,39733.246,85971.64,0.36210927,0.8886436,0.92239475,0.57547796,0.15842158,0.05164446,179.729166666667,0.32193765,0.34116575,0.34073833,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.7533559,0.14719835,0.13350691,0.15864256,-0.20111915,0.008415446,0.3206025,0.45701423,0.32947162,0.5042902,0.47194558,0.31927094,1.0962557,44.5,9.3265087198367,1417.36667,0.451,9.314812,0.58330675,1.266128
2917,2916,CRI,Costa Rica,Costa Rican Colon,1996,34316.254,34393.36,3.632362,1.297572,2392.5721175028,2.3682761,30557.861,35198.906,33827.52,33174.855,70686.85,0.0014921858,0.6821334,0.71464133,37215.164,35480.508,39803.207,89160.84,0.37837464,0.85895365,0.8822265,0.57547796,0.15485431,0.05160304,207.689166666667,0.32755104,0.3434911,0.35024875,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.78882694,0.13989645,0.13228816,0.1650891,-0.2527927,0.026691947,0.3244892,0.44844475,0.34580854,0.5075567,0.4246174,0.3145175,1.042215,45.4,9.32021191861701,1279.88857,0.445,9.326509,0.58862625,1.297572
2918,2917,CRI,Costa Rica,Costa Rican Colon,1997,36609.953,35942.797,3.718949,1.350194,2371.21228301147,2.3821273,31991.223,37553.31,35964.76,34659.06,75506.07,0.0015200102,0.6741377,0.7213457,39286.164,37199.723,42671.94,93461.87,0.40262496,0.86473835,0.9019858,0.57547796,0.16122207,0.051899653,232.5975,0.33018366,0.349014,0.36216235,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.78357404,0.16048004,0.13945228,0.22783387,-0.3164007,0.005060482,0.33081678,0.45731995,0.32662615,0.49299622,0.41134706,0.3095092,1.0469154,44,9.34922750224957,1378.7775,0.454,9.320212,0.592069,1.350194
2919,2918,CRI,Costa Rica,Costa Rican Colon,1998,39644.78,39531.945,3.803887,1.3974457,2362.28365341526,2.3960598,33218.805,40311.047,38711.293,38501.145,82132.305,0.0016019773,0.6883347,0.7076171,42021.15,38780.395,46277.582,99629.99,0.43957534,0.87259614,0.92284393,0.57547796,0.16169107,0.05287811,257.229166666667,0.3333309,0.35171473,0.35363448,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.7297992,0.18420863,0.13300122,0.2757205,-0.36115417,0.038424574,0.33224988,0.43782127,0.33926275,0.48525763,0.44855574,0.30781004,1.056046,45,9.38535032233615,1529.46778,0.44,9.349228,0.59553175,1.3974457
2920,2919,CRI,Costa Rica,Costa Rican Colon,1999,40858.75,39908.703,3.88543,1.4369131,2376.1733986911,2.4100735,33846.453,40936.504,39964.176,38814.43,88115.66,0.0016294584,0.65202355,0.6684923,43678.188,39387.906,46653.83,104879.24,0.46873724,0.8627481,0.8849504,0.57547796,0.15409918,0.053769812,285.684694833333,0.34115285,0.35520288,0.36572456,Interpolated,Benchmark,Market-based,Regular,Regular,NA,57.7777777777778,0.7330761,0.18266529,0.13893081,0.33838627,-0.34783638,-0.045222085,0.33885956,0.4222749,0.35325348,0.4783727,0.4434096,0.310274,1.0267469,46.4,9.38835637901235,1542.225,0.45,9.38535,0.599015,1.4369131
2921,2920,CRI,Costa Rica,Costa Rican Colon,2000,41795.812,41665.38,3.962372,1.4944766,2367.5843943198,2.424169,34188.8,41205.223,40932.152,40297.85,93654.12,0.0016027486,0.6454901,0.63489693,45352.45,39806.86,46608.668,109183.914,0.4896282,0.8586412,0.8474028,0.57547796,0.1507973,0.053817105,308.186666666667,0.3495125,0.36523065,0.37097946,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.70844364,0.17411408,0.13995889,0.29460317,-0.34670103,0.029581234,0.34616166,0.44182014,0.36647362,0.4621741,0.4315156,0.31239095,1.0642023,46.2,9.39792280605588,1554.22818,0.464,9.388356,0.6025185,1.4944766
2922,2921,CRI,Costa Rica,Costa Rican Colon,2001,43491.434,43516.49,4.034074,1.5254881,2335.04329381493,2.448333,35241.02,42667.13,42737.664,42044.6,99996.87,0.0016168648,0.6525832,0.63548493,46935.46,40895.04,47891.426,113509.3,0.50930196,0.8655574,0.8481345,0.57547796,0.14687423,0.053195566,328.870833333333,0.35985702,0.37234893,0.37848672,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.6943767,0.17662455,0.14380512,0.25098473,-0.36525035,0.09945931,0.35586435,0.43163016,0.379136,0.44688562,0.4084345,0.31899092,1.0978189,48.9,9.41421128128719,1556.62667,0.462,9.397923,0.60604225,1.5254881
2923,2922,CRI,Costa Rica,Costa Rican Colon,2002,44473.83,43845.906,4.100925,1.5653186,2362.69609427883,2.4727376,36604.57,44702.527,43837.316,42550.57,107085.15,0.0016857778,0.6237067,0.6238595,48480.46,42396.867,49801.18,118097.99,0.5315258,0.85432655,0.84277,0.57547796,0.14811817,0.052606184,359.81752688172,0.3699442,0.37650365,0.38788927,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.71234155,0.19031373,0.14791882,0.25110045,-0.3997114,0.09803684,0.3661576,0.40615377,0.38817963,0.46332628,0.40535396,0.30852017,1.0260926,49.1,9.43165224118449,1555.73231,0.489,9.414211,0.61208325,1.5653186
2924,2923,CRI,Costa Rica,Costa Rican Colon,2003,46375.754,45280.355,4.164053,1.6053777,2356.13488988338,2.4973855,38142.37,46684.72,45772.465,44016.234,115141.35,0.0017492598,0.6113336,0.61551815,50543.535,43919.87,51694.805,123007.04,0.553631,0.859233,0.84392625,0.57547796,0.15022571,0.052218333,398.662222222222,0.37413785,0.37568253,0.3906721,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.71406204,0.1940727,0.15249024,0.256865,-0.38989377,0.072403744,0.3741323,0.38257954,0.3741639,0.51302725,0.43050453,0.29678375,0.96211034,47.6,9.45838131647276,1591.97143,0.491,9.431652,0.6181845,1.6053777
2925,2924,CRI,Costa Rica,Costa Rican Colon,2004,48099.27,47385.22,4.225155,1.6554765,2375.40221132655,2.5222793,39184.824,47900.402,47499.094,46216.863,123454.9,0.0018128203,0.60231555,0.5892242,52735.39,44919.49,52753.793,127757.93,0.57487047,0.85785156,0.82409245,0.57547796,0.14294338,0.051705427,437.935,0.38704976,0.39008626,0.40090877,Interpolated,Benchmark,Market-based,Regular,Regular,NA,82.2222222222222,0.6960336,0.18858007,0.15181325,0.23880486,-0.3774515,0.10221968,0.39048415,0.4037382,0.3713037,0.5393389,0.45877337,0.31087226,0.927844,47,9.49143145449532,1631.96333,0.476,9.458381,0.6243465,1.6554765
2926,2925,CRI,Costa Rica,Costa Rican Colon,2005,49625.56,50876.887,4.285502,1.7023879,2357.84639720887,2.547421,41710.246,51008.64,49859.75,48908.5,132710.27,0.0019023052,0.6045468,0.584871,54776.715,46772.008,54978.13,132743.11,0.60047585,0.85953385,0.8284556,0.57547796,0.14166449,0.05141121,477.786741487455,0.3982338,0.40016556,0.4079486,Interpolated,Benchmark,Market-based,Regular,Regular,NA,75.5555555555556,0.7008567,0.19011813,0.15196532,0.26668507,-0.38795438,0.07832919,0.40556875,0.40883088,0.36440536,0.54823256,0.48345846,0.31336418,0.8660567,46.2,9.52134903028217,1657.54813,0.47,9.491431,0.63056975,1.7023879
2927,2926,CRI,Costa Rica,Costa Rican Colon,2006,52116.11,51939.37,4.345412,1.7636999,2365.61307108554,2.5419226,43686.37,53727.77,52060.586,50764.188,142918.88,0.0019875164,0.5958248,0.58926696,58741.305,49004.953,57976.55,138256.9,0.6279316,0.885611,0.8393905,0.57547796,0.1433278,0.05136571,511.301817940348,0.42412856,0.43411788,0.44520426,Interpolated,Benchmark,Market-based,Regular,Regular,NA,78.8888888888889,0.70708436,0.1978048,0.15349026,0.25000474,-0.44518873,0.13680458,0.43306687,0.47757757,0.38295242,0.57164145,0.48985118,0.32625905,0.8857938,47.7,9.58713676973346,1793.25706,0.462,9.521349,0.63685525,1.7636999
2928,2927,CRI,Costa Rica,Costa Rican Colon,2007,55945.805,55013.37,4.404628,1.8431767,2392.57475254432,2.5364358,46893.336,58756.61,55788.562,54126.69,155388.92,0.0020844012,0.6000599,0.6150626,63539.242,52320.473,63352.977,145893.25,0.6624465,0.9081716,0.8695712,0.57547796,0.14581741,0.051239725,516.617390232975,0.46682987,0.47937915,0.49409774,Interpolated,Benchmark,Market-based,Regular,Regular,NA,77.7777777777778,0.71565753,0.21917604,0.15070495,0.26582026,-0.44137606,0.09001723,0.47664732,0.52898425,0.4202094,0.62049186,0.5340196,0.3541599,0.9517621,47.8,9.65594808483163,1960.18333,0.477,9.587137,0.63548075,1.8431767
2929,2928,CRI,Costa Rica,Costa Rican Colon,2008,57960.82,58260.42,4.463125,1.8894705,2397.88337650963,2.530961,50090.812,63323.824,58179.16,56655.008,169920.1,0.0022227587,0.60006016,0.6376791,66493.555,55317.504,67535.22,154643.67,0.70117277,0.91457033,0.8920313,0.57547796,0.13866872,0.050994966,526.23551344086,0.51323867,0.52618384,0.54033935,Interpolated,Benchmark,Market-based,Regular,Regular,NA,76.6666666666667,0.7294889,0.23357178,0.15464853,0.25212032,-0.46252963,0.092700124,0.52160054,0.57518506,0.47379497,0.6822053,0.583462,0.39037225,1.003733,47.1,9.69542593616069,2012.50579,0.478,9.655948,0.634109,1.8894705
2930,2929,CRI,Costa Rica,Costa Rican Colon,2009,62241.582,61673.82,4.52074,1.8815567,2354.24310558486,2.5254982,51051.9,62469.48,62160.12,60991.94,181434.34,0.002370187,0.633454,0.6305129,65848.2,56326.734,66461.84,160957.69,0.72461313,0.9059375,0.87808985,0.57547796,0.12942813,0.05030818,573.287956733231,0.49130005,0.49167153,0.50108856,Interpolated,Benchmark,Market-based,Regular,Regular,NA,76.6666666666667,0.68176144,0.18719818,0.15526547,0.22242896,-0.33048317,0.083829075,0.48725247,0.49333265,0.50907266,0.6513417,0.5730302,0.38606745,0.9265951,49.4,9.65903055481309,1879.613,0.471,9.695426,0.63274025,1.8815567
2931,2930,CRI,Costa Rica,Costa Rican Colon,2010,64776.234,62831.008,4.577378,1.9407755,2249.26597942745,2.520047,53986.074,66059.73,64845.39,61792.92,193023.44,0.002540318,0.61792654,0.637062,69108.92,58995.656,69738.08,167756.36,0.7536466,0.94415045,0.914933,0.57547796,0.14119081,0.049640432,525.829200716846,0.56716645,0.5747307,0.60312146,Interpolated,Benchmark,Market-based,Regular,Regular,NA,76.6666666666667,0.7095997,0.19538888,0.16406146,0.22206648,-0.40320778,0.11209126,0.5558531,0.6085533,0.61609906,0.6591423,0.55870074,0.4226435,1.0083165,48.5,9.70010640773376,1945.38,0.494,9.659031,0.6313745,1.9407755
2932,2931,CRI,Costa Rica,Costa Rican Colon,2011,67627.98,66766.734,4.633086,1.9804202,2289.88756577249,2.545922,57414.125,70543.97,68002.12,65146.805,203608.31,0.002642581,0.6192691,0.64345604,72085.5,62025.176,73704.51,174765.22,0.7834934,0.9421368,0.9250652,0.57547796,0.14008686,0.04932094,505.664239919355,0.6172114,0.62149084,0.64873016,Benchmark,Benchmark,Market-based,Regular,Regular,0.519293885578065,76.6666666666667,0.71762586,0.20154244,0.16367795,0.22974604,-0.46548894,0.15289666,0.6028217,0.6402041,0.68030125,0.68297523,0.6022666,0.4559127,1.0723705,48.7,9.72987890288648,1992.25273,0.485,9.700106,0.63001175,1.9804202
2933,2932,CRI,Costa Rica,Costa Rican Colon,2012,72809.96,70761.734,4.688,1.9712061,2242.59931495231,2.5681093,61210.633,75643.11,72870.11,68363.695,210644.66,0.0026812935,0.64236933,0.68293184,75543.39,65068.215,77204.695,182975.38,0.8182867,0.9787322,0.9605575,0.57547796,0.14077087,0.048894953,502.901461981567,0.63263696,0.63775307,0.6797926,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.565221303536563,77.7777777777778,0.72978705,0.21111313,0.16558047,0.24446203,-0.4657768,0.11483409,0.6170831,0.659451,0.70118994,0.6732038,0.57646704,0.4840408,1.121933,48.8,9.76757847832287,2055.97609,0.487,9.729879,0.6364805,1.9712061
2934,2933,CRI,Costa Rica,Costa Rican Colon,2013,73672.44,69764.055,4.742107,2.0317385,2156.55773728351,2.5858326,62121.266,75610.13,73441.875,67955.27,214141.22,0.0026662936,0.6324216,0.680902,77257.484,67012.875,78558.766,190765.88,0.8533733,0.98464704,0.9614947,0.58737755,0.1365328,0.0486449,499.766832565284,0.6724508,0.6773395,0.7320268,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.636826802885572,77.7777777777778,0.7270614,0.19849625,0.18708792,0.24270393,-0.45955598,0.10420649,0.668578,0.69985384,0.68750095,0.6955712,0.5803683,0.5074547,1.1270521,49.5,9.77537957002864,2041.73083,0.488,9.767578,0.64202725,2.0317385
2935,2934,CRI,Costa Rica,Costa Rican Colon,2014,77290.945,73966.5,4.795396,2.0684667,2135.53311321816,2.6036785,65356.645,79056.44,77101.49,71974.23,218221.61,0.002681028,0.6522806,0.6918453,79973.35,69616.72,81332.38,198720.66,0.88867235,0.99357027,0.97035134,0.5877442,0.13520949,0.048586477,538.317200279058,0.64795583,0.65598947,0.70272064,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.679604266339205,77.7777777777778,0.7109545,0.190343,0.19710168,0.5996776,-0.30479717,-0.39327967,0.65461516,0.694315,0.62393534,0.7420286,0.61165243,0.50950414,1.0936407,49.1,9.79368117198399,2068.6964,0.495,9.77538,0.64645825,2.0684667
2936,2935,CRI,Costa Rica,Costa Rican Colon,2015,83135.91,79182.875,4.847804,2.106851,2156.91050433761,2.6216474,69457.05,83442.08,82723.695,78429.98,221008.94,0.002664963,0.6856849,0.7033567,82877.77,72499.6,84859.59,206834.5,0.92479664,0.9921269,0.9755339,0.5888907,0.14135334,0.048457116,534.565769969278,0.65011287,0.6621561,0.6984064,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.702668090076133,84.4444333333333,0.68086153,0.17831233,0.20473157,0.1910656,-0.35447446,0.099503465,0.6662959,0.72196907,0.59629416,0.6391835,0.5576845,0.52748185,1.1458046,48.8,9.81622639308073,2100.83962,0.491,9.793681,0.65091975,2.106851
2937,2936,CRI,Costa Rica,Costa Rican Colon,2016,88774.805,84422.16,4.899345,2.1461954,2212.38372016313,2.6397402,73351.46,88035.83,88268.414,84274.75,225579.33,0.0027043894,0.70695657,0.7134457,86396.76,75122.06,88812.06,215367.78,0.96508074,0.9863807,0.9737139,0.57978594,0.15041298,0.048578225,544.73936722902,0.63397825,0.6475476,0.6782339,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.742795545888621,84.4444333333333,0.65774983,0.17424402,0.21263495,0.18597552,-0.32795286,0.09734849,0.6615099,0.71532935,0.5488139,0.6321603,0.5543611,0.52611303,1.1663312,49,9.8471033419235,2153.3637,0.488,9.816226,0.65541175,2.1461954
2938,2937,CRI,Costa Rica,Costa Rican Colon,2017,93173.3,89731.84,4.949954,2.1925356,2185.28247819394,2.657958,77761.484,93440.33,93173.3,89731.84,222963.8,0.002658878,0.74061567,0.74186826,89731.84,77761.484,93440.33,222963.8,1,1,1,0.57978594,0.15036769,0.048824836,567.51309030978,0.6089151,0.62766767,0.6517403,Benchmark,Benchmark,Market-based,Regular,Regular,0.756442537871051,87.7777666666667,0.64154404,0.17473,0.22505444,0.19449484,-0.31940657,0.08358321,0.6480908,0.7206734,0.49724036,0.6472836,0.5705448,0.5437195,1.1710722,48.6,9.86700562420544,2195.56786,0.49,9.847103,0.659935,2.1925356
2939,2938,CRI,Costa Rica,Costa Rican Colon,2018,94538.94,91075.38,4.999441,2.1961887,2127.98844565145,2.6763017,79086.4,94244.41,94493.54,91243.766,230247.17,0.0027214906,0.73803926,0.7329623,92119.05,79035.67,94229.12,230720.92,1.0346637,1.0226401,1.0045481,0.57978594,0.14660771,0.048832126,576.97250124808,0.61336464,0.6408258,0.66364974,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,91.1111,0.6428501,0.16612647,0.22390936,0.1827459,-0.30597937,0.09034753,0.65251875,0.7841037,0.50095206,0.6747928,0.5932588,0.55665153,1.1181793,48.4,9.87625332374897,2180.1331,0.486,9.867006,0.6644895,2.1961887
2940,2939,CRI,Costa Rica,Costa Rican Colon,2019,97161.36,93491.83,5.047561,2.2563555,2069.24545655368,2.6947718,81095.87,95721.96,97073.266,93967.24,236104.75,0.0027099617,0.74446493,0.72937334,94038.68,80833.11,95469.66,236931.36,1.0622469,1.0289394,1.0031384,0.57978594,0.14413019,0.048747163,587.294595686124,0.6148128,0.6363641,0.6573987,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,91.1111,0.633876,0.15565102,0.22914672,0.17741793,-0.28535593,0.08926424,0.6566264,0.7558574,0.49914622,0.6869215,0.60066414,0.562825,1.1092218,48,9.88255948271703,2192.758,0.484,9.876253,0.6690755,2.2563555
4941,4940,GTM,Guatemala,Quetzal,1990,35274.883,37128.18,9.263813,3.1191092,NA,1.5053005,34734.582,38253.42,35450.785,36793.66,67479.26,0.0014028354,0.81444085,0.8363398,47761.656,43104.56,50390.1,187481.72,0.41804078,0.9414918,0.896272,0.5462682,0.12680064,0.03775969,4.48575833333333,0.17562962,0.18932538,0.18241549,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8264137,0.09563713,0.11762343,0.0651198,-0.09812141,-0.0066726007,0.17931548,0.3245166,0.14973305,0.48537982,0.45669836,0.2542585,0.9460509,55.6,8.59749351076657,NA,NA,NA,NA,3.1191092
4942,4941,GTM,Guatemala,Quetzal,1991,37662.85,39627.227,9.48327,3.1933403,NA,1.519857,36237.33,40686.164,37814.902,39403.496,70806.02,0.0014364899,0.8439288,0.86826515,49508.895,44668.67,53664.914,190738.81,0.42487243,0.9537905,0.9328625,0.5462682,0.14193149,0.037497323,5.02888,0.2043035,0.21822801,0.20942993,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8098913,0.1129046,0.10975619,0.060251474,-0.09552624,0.0027226342,0.21083724,0.33164808,0.15609097,0.50637364,0.49182126,0.27385867,1.0996946,55,8.6216295418449,873.615,0.556,8.597494,0.376325,3.1933403
4943,4942,GTM,Guatemala,Quetzal,1992,38509.51,41199.15,9.708544,3.2640555,NA,1.5345542,38435.965,44371.86,38677.195,40712.19,76035.68,0.0015087709,0.81125146,0.8786942,51904.305,46948.79,58601.855,197410.1,0.4407166,0.9703714,0.9885609,0.5462682,0.13539499,0.03751979,5.17063,0.21878465,0.23683201,0.22499396,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.83303845,0.14580142,0.1110514,0.06683524,-0.13694304,-0.019783469,0.22311716,0.35369182,0.1862848,0.4760325,0.44172925,0.29384077,1.1119204,56,8.6401831672227,1380.88333,0.55,8.62163,0.37996425,3.2640555
4944,4943,GTM,Guatemala,Quetzal,1993,40912.11,43817.117,9.938692,3.3309379,NA,1.5493935,40508.82,46288.184,41071.125,43261.777,82030.27,0.0015972866,0.81671464,0.8620806,53943.22,49051.83,60009.785,204728.38,0.45842755,0.97007704,0.9737532,0.5462682,0.13427472,0.037690286,5.6353625,0.2250048,0.24351881,0.2311877,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8265554,0.13359053,0.109809786,0.06417386,-0.14007188,0.0059423726,0.2291281,0.3732876,0.19396809,0.4820187,0.44029835,0.29929936,1.0737079,58,8.65630650573856,1545.39,0.56,8.640183,0.3836385,3.3309379
4945,4944,GTM,Guatemala,Quetzal,1994,43715.258,45848.035,10.172297,3.4029753,NA,1.5643765,42877.887,48729.258,43788.234,45445.28,88177.445,0.001664097,0.80582136,0.8519656,56118.816,51338.938,62459.42,211138.58,0.4744771,0.97158486,0.9757255,0.5462682,0.14381276,0.037854128,5.75120083333333,0.24352595,0.26012823,0.25064328,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8371641,0.12875637,0.1063417,0.069421634,-0.12934443,-0.012339397,0.24891847,0.38178685,0.20107381,0.47622803,0.4503487,0.3012378,1.0870912,56,8.67126361813759,1671.432,0.58,8.656307,0.3873485,3.4029753
4946,4945,GTM,Guatemala,Quetzal,1995,46637.793,49028.508,10.408489,3.4822836,NA,1.5795043,45766.23,51533.39,46907.633,48855.066,95128.81,0.0017675739,0.8144581,0.8486909,58898.902,53848.574,64835.49,218495.27,0.49226934,0.9822319,0.97561187,0.5462682,0.14931737,0.038028795,5.8103425,0.2557607,0.27411804,0.26319128,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8392518,0.118046306,0.09752373,0.077125095,-0.13886307,0.0069161365,0.26084512,0.41979557,0.21200621,0.51367736,0.48531324,0.3052822,1.1003944,55,8.69405262778689,1856.20667,0.56,8.671264,0.39109425,3.4822836
4947,4946,GTM,Guatemala,Quetzal,1996,48449.773,50377.504,10.646674,3.5544715,NA,1.5936143,47630.574,52567.066,48832.54,50298.453,102490.945,0.0018219987,0.79116756,0.8164438,60632.055,55228.406,64546.246,225091.42,0.50768787,0.9794139,0.9407894,0.5462682,0.15395492,0.038033944,6.0495125,0.266818,0.28355718,0.2752931,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8565453,0.09814402,0.090413705,0.079218775,-0.12840374,0.004081911,0.27170092,0.44506806,0.2205591,0.5096466,0.4871406,0.2990797,1.0871649,58,8.69524755886072,1838.62857,0.55,8.694053,0.394876,3.5544715
4948,4947,GTM,Guatemala,Quetzal,1997,51369.66,53251.562,10.887634,3.6400084,NA,1.6078504,49850.402,55955.32,51462.11,52913.914,111803.09,0.0019069123,0.7781345,0.81262416,63238.82,57527.004,68703.68,235119.17,0.53159547,0.9812582,0.9619156,0.5462682,0.16716535,0.038059656,6.06526916666667,0.28676435,0.30320475,0.29488567,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8483852,0.11537451,0.09371862,0.090586334,-0.15738806,0.009323341,0.2936771,0.4374505,0.22418696,0.48903462,0.46252522,0.2843154,1.1087403,59,8.71549223597274,1934.645,0.58,8.695248,0.3984035,3.6400084
4949,4948,GTM,Guatemala,Quetzal,1998,54673.465,56470.44,11.133501,3.7342894,NA,1.6222138,52528.78,61090.316,54328.31,56044.582,124087.41,0.002028173,0.7521503,0.80499256,66254.22,60400.02,75501.96,248198.6,0.5637412,0.9792233,1.0068944,0.5462682,0.16726333,0.038469035,6.39465333333333,0.29377088,0.31319883,0.3036076,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8392777,0.15276296,0.097990066,0.09792253,-0.18509164,-0.0028616125,0.29878822,0.4323979,0.25079745,0.47041854,0.44834268,0.27782297,1.1141692,54,8.74471230159542,2054.72889,0.59,8.715492,0.4019625,3.7342894
4950,4949,GTM,Guatemala,Quetzal,1999,56902.395,59619.766,11.387203,3.8292964,NA,1.6367055,55195.707,63922.715,56573.74,59164.285,137347,0.0021770967,0.72966427,0.7663629,69000.484,62778.195,77595.74,261743.55,0.5976852,0.97421104,0.98854464,0.5462682,0.15218271,0.038962338,7.38561,0.26578405,0.28406474,0.27162677,Interpolated,Benchmark,Market-based,Regular,Regular,NA,47.7777777777778,0.83215106,0.14750466,0.10077168,0.09192364,-0.17288072,0.0005296843,0.26854992,0.39968455,0.24294418,0.45199347,0.44526258,0.25257674,0.9298497,58,8.75699742642447,2123.882,0.54,8.744712,0.4055535,3.8292964
